Index,Tipo,Género literário,Título,Século de publicação,Passo do texto,Nome do Sujeito,Posição,Número,Sexo do Sujeito,Natureza,Dimensão,Anatomia,Órgãos,Qualificativo do Sujeito,Ação,Causas das ações,Causa específica,Quando,Onde,Latitude,Longitude,Cronologia,Como,Intenção,Nome do Com-Quem,Sexo do Com-Quem,Qualificativo do Com-Quem,Nome do Sobre-Quem,Sexo do Sobre-Quem,Qualificativo do Sobre-Quem,Objeto,Valor,Tipo de sobrenatural,PP.,Observações
780,Textual,Epistolografia,Carta de Bruges,XV,segundo vy,Dom Pedro,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Olhos,Não aplicável,Ver,Religiosas,Entendimento,Não aplicável,Terras de Espanha,40.3050° N,3.6700° W,XV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,9,
781,Textual,Epistolografia,Carta de Bruges,XV,"e ouuy dizer a outros, fora nas terras despanha",Dom Pedro,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Orelhas,Não aplicável,Ouvir,Religiosas,Entendimento,Não aplicável,Terras de Espanha,40.3050° N,3.6700° W,XV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,9,
782,Textual,Epistolografia,Carta de Bruges,XV,he auido por grande mingoa e mais pertençentes serem ordenados,Homens indignos de serem ordenados,Ativo,Plural,Masculino,Humana,Alma,Alma,Alma,Não aplicável,Ordenar,Religiosas,Ausência,Não aplicável,Terras de Espanha,40.3050° N,3.6700° W,XV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,9,
783,Textual,Epistolografia,Carta de Bruges,XV,E por se os prelados não escusarem que por mjngoa de latynados não poderão ter esta ordenança,Prelados,Passivo,Plural,Masculino,Humana,Corpo,Cabeça,Boca,Não aplicável,Interditar,Religiosas,Ausência,Não aplicável,Terras de Espanha,40.3050° N,3.6700° W,XV,Negativo,Profano,Dom Duarte,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,9,
784,Textual,Epistolografia,Carta de Bruges,XV,não poderão ter esta ordenança,Prelados,Passivo,Plural,Masculino,Humana,Corpo,Cabeça,Boca,Não aplicável,Interditar,Religiosas,Ausência,Não aplicável,Terras de Espanha,40.3050° N,3.6700° W,XV,Escusando-se,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,9,
785,Textual,Epistolografia,Carta de Bruges,XV,a mym parece que a vnjuersidade da uosa terra deuja ser emendada,Dom Pedro,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Aconselhar,Culturais,Conselho,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Não aplicável,Profano,Dom Duarte,Masculino,Não aplicável,Universidade,Ambos,Não aplicável,Não aplicável,Literal,Não aplicável,9,
786,Textual,Epistolografia,Carta de Bruges,XV,… a vnjuersidade da uosa terra deuja ser emendada,Dom Duarte,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Corrigir,Culturais,Educação,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Não aplicável,Profano,Universidade,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,9,
787,Textual,Epistolografia,Carta de Bruges,XV,e a maneyra vos escreuerey,Dom Pedro,Ativo,Singular,Masculino,Humana,Corpo,Membros,Mãos,Não aplicável,Escrever,Culturais,Conselho,Não aplicável,Bruges,51.2093° N,3.2247° E,XV,Não aplicável,Profano,Dom Duarte,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,9,
788,Textual,Epistolografia,Carta de Bruges,XV,segundo ouui dizer a outro que nysto mais entendia que eu,Dom Pedro,Passivo,Singular,Masculino,Humana,Corpo,Cabeça,Orelhas,Não aplicável,Ouvir,Culturais,Entendimento,Não aplicável,Bruges,51.2093° N,3.2247° E,XV,Não aplicável,Profano,Outrem,Masculino,Mais sabedor,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,9,
789,Textual,Epistolografia,Carta de Bruges,XV,outro que nysto mais entendia qe eu,Outro,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Mais entendido,Conhecer,Culturais,Entendimento,Não aplicável,Estrangeiro,,,XV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,9,
790,Textual,Epistolografia,Carta de Bruges,XV,que na dita vnjuersidade ouuese dez ou mais colegios em os quaes fosem mantheudos escolares pobres,Escolares pobres,Passivo,Plural,Masculino,Humana,Corpo,Corpo,Corpo (integral),Pobres,Prover,Culturais,Educação,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,9,
791,Textual,Epistolografia,Carta de Bruges,XV,e outros ricos viuessem dentro em eles aas suas propias despesas,Escolares ricos,Passivo,Plural,Masculino,Humana,Corpo,Corpo,Corpo (integral),Ricos,Pagar,Culturais,Educação,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,À sua custa,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,9,
792,Textual,Epistolografia,Carta de Bruges,XV,e todos morasem do colégio adentro e fossem regidos per o mestre,Escolares,Passivo,Plural,Masculino,Humana,Corpo,Corpo,Corpo (integral),Pobres; ricos,Residir,Culturais,Educação,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,9,
793,Textual,Epistolografia,Carta de Bruges,XV,… e fossem regidos per o mestre que de tal colegio teuese carrego,Mestre,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Não aplicável,Administrar,Culturais,Educação,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Não aplicável,Profano,Escolares,Masculino,Pobres; ricos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,9,
794,Textual,Epistolografia,Carta de Bruges,XV,… o mestre que de tal colegio teuese carrego,Mestre,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Administrar,Culturais,Organização,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,9-10,
795,Textual,Epistolografia,Carta de Bruges,XV,"em a çidade de Lixboa ha da unjuersidade, cinquo ou seis jgrejas, e em aquestas se podiam bem fazer outros tantos collegios",Dom Duarte,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Reformar,Culturais,Educação,Não aplicável,Lisboa,38.7167° N,9.1399° W,XV,Nas igrejas,Profano,Universidade,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,10,
796,Textual,Epistolografia,Carta de Bruges,XV,collegios e a cada hum que tiuese hum vigayro que dese os sacramentos,Vigário,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Do colégio,Ordenar,Culturais,Devoção,Não aplicável,Lisboa,38.7167° N,9.1399° W,XV,Não aplicável,Sagrado,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,10,
797,Textual,Epistolografia,Carta de Bruges,XV,"e desem a este mantymento pertençente da jgreja, e o mais fose pera os scolares",Igrejas,Ativo,Singular,Masculino,Humana,Corpo,Membros,Mãos,Não aplicável,Financiar,Culturais,Sustento,Não aplicável,Lisboa,38.7167° N,9.1399° W,XV,Às custas da igreja,Profano,Vigário; escolares,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Mantimento,Literal,Não aplicável,10,
798,Textual,Epistolografia,Carta de Bruges,XV,os scolares que pera aquele colegio fosem deputados e estes dormisem em hum paço que tyuesse çelas,Escolares,Ativo,Plural,Masculino,Humana,Corpo,Corpo,Corpo (integral),Deputados para o colégio,Dormir,Culturais,Repouso,Não aplicável,Lisboa,38.7167° N,9.1399° W,XV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,10,
799,Textual,Epistolografia,Carta de Bruges,XV,e comesem juntamente em hum lugar,Escolares,Ativo,Plural,Masculino,Humana,Corpo,Cabeça,Boca,Deputados para o colégio,Comer,Culturais,Nutrição,Não aplicável,Lisboa,38.7167° N,9.1399° W,XV,Conjuntamente,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,10,
800,Textual,Epistolografia,Carta de Bruges,XV,"Aquestes, senhor, despois que ouujsem dous anos em a vnjuersiade, fossem graduados e lessem per juramento",Escolares,Passivo,Plural,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Estudar,Culturais,Educação,Por dois anos,Lisboa,38.7167° N,9.1399° W,XV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,10,
801,Textual,Epistolografia,Carta de Bruges,XV,… fossem graduados…,Escolares,Passivo,Plural,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Graduar,Culturais,Educação,Ao fim de dois anos,Lisboa,38.7167° N,9.1399° W,XV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,10,
802,Textual,Epistolografia,Carta de Bruges,XV,… e lessem per juramento,Escolares,Ativo,Plural,Masculino,Humana,Corpo,Cabeça,Olhos,Não aplicável,Ler,Culturais,Educação,Ao fim de dois anos,Lisboa,38.7167° N,9.1399° W,XV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,10,
803,Textual,Epistolografia,Carta de Bruges,XV,"e auendo eles tal criação, com ajudoiro da graça de deus serião bem acustumados eclesiasticos",Escolares,Passivo,Plural,Masculino,Humana,Corpo,Cabeça,Cérebro,Tendo tal criação,Educar,Culturais,Ensino religioso,Não aplicável,Lisboa,38.7167° N,9.1399° W,XV,Com ajuda da graça de Deus,Sagrado,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,10,
804,Textual,Epistolografia,Carta de Bruges,XV,"E ajnda os bispos, com seus cabidos, poderião fazer cada huns, colegios pera seus naturães; e os monges pretos, outrosy pera sy, e os conegos regrantes outro, e os monges brancos outro",Bispos; Cabidos; Monges pretos; Cónegos regrantes; Monges brancos,Ativo,Plural,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Nomear,Culturais,Educação,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,10,
805,Textual,Epistolografia,Carta de Bruges,XV,"E ordenase se estes colegios por maneyra dos de uxonia e de paris, e asy creçerião os letrados e as sçiençias",Bispos; Cabidos; Monges pretos; Cónegos regrantes; Monges brancos,Passivo,Plural,Masculino,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Administrar,Culturais,Educação,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Imitando os colégios de Uxónia e Paris,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,10,
806,Textual,Epistolografia,Carta de Bruges,XV,e asy creçerião os letrados e as sçiençias,Letrados,Passivo,Plural,Masculino,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Fomentar,Culturais,Educação,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Através dos colégios,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,10,
807,Textual,Epistolografia,Carta de Bruges,XV,e os senhores acharião donde tomassem capellães honestos e entendidos,Senhores,Ativo,Plural,Masculino,Humana,Corpo,Cabeça,Olhos,Não aplicável,Empregar,Culturais,Devoção,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Através dos colégios,Sagrado,Capelões,Masculino,Honestos; entendidos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,10,
808,Textual,Epistolografia,Carta de Bruges,XV,e quando taes promouesem naom serião desditos,Senhores,Ativo,Plural,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não desditos,Promover,Culturais,Devoção,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Não aplicável,Profano,Capelões,Masculino,Honestos; entendidos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,10,
809,Textual,Epistolografia,Carta de Bruges,XV,se seguyria que uos açharieis letrados pera offiçiaes da justiça,Dom Duarte,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Olhos,Não aplicável,Recrutar,Políticas,Justiça,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Não aplicável,Profano,Oficiais de justiça,Masculino,Letrados,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,10,
810,Textual,Epistolografia,Carta de Bruges,XV,"e quando alguns uos desprouuesem, terieis donde tomar outros",Oficiais de justiça,Passivo,Plural,Masculino,Humana,Corpo,Corpo,Corpo (integral),Letrados,Desagradar,Políticas,Injustiça,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Não aplicável,Profano,Dom Duarte,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,10,
811,Textual,Epistolografia,Carta de Bruges,XV,...terieis donde tomar outros,Dom Duarte,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Recrutar,Políticas,Abundância,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Não aplicável,Profano,Oficiais de justiça,Masculino,Outros,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,10,
812,Textual,Epistolografia,Carta de Bruges,XV,"e eles temendo sse do que poderja acontecer, serujrião melhor e com mais diligençia",Oficiais de justiça,Ativo,Plural,Masculino,Humana,Corpo,Cabeça,Cérebro,Letrados,Temer,Políticas,Medo,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,10,
813,Textual,Epistolografia,Carta de Bruges,XV,… serujrião melhor e com mais diligençia,Oficiais de justiça,Ativo,Plural,Masculino,Humana,Corpo,Corpo,Corpo (integral),Temorosos,Servir,Políticas,Medo,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Diligentemente,Profano,Dom Duarte,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,10,
814,Textual,Epistolografia,Carta de Bruges,XV,"e pareçe me, senhor",Dom Pedro,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Aconselhar,Políticas,Entendimento,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Não aplicável,Profano,Dom Duarte,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,11,
815,Textual,Epistolografia,Carta de Bruges,XV,"que se a uosa merçe ysto quisese mandar, aueria grande honrra a terra e proueyto",Dom Duarte,Passivo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Acatar,Políticas,Honra; proveito,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Não aplicável,Profano,Súbditos,Ambos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,11,
816,Textual,Epistolografia,Carta de Bruges,XV,… ysto quisese mandar…,Dom Duarte,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Não aplicável,Ordenar,Políticas,Honra; proveito,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Não aplicável,Profano,Súbditos,Ambos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,11,
817,Textual,Epistolografia,Carta de Bruges,XV,"mas deujão ser taes ordenadores que ja estiuerão em as ditas vnjuersidades, bons homens e aujsados dos custumes",Ordenadores,Ativo,Plural,Masculino,Humana,Corpo,Corpo,Corpo (integral),Bons; avisados dos costumes,Administrar,Culturais,Educação,No passado,Portugal,39.6945° N,8.1325° W,XV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,11,
818,Textual,Epistolografia,Carta de Bruges,XV,ou mandardes a alguem que uos escreuese o regimento dos ditos collegios,Dom Duarte,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Não aplicável,Ordenar,Culturais,Educação,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Não aplicável,Profano,Legislador,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,11,
819,Textual,Epistolografia,Carta de Bruges,XV,… alguem que uos escreuese o regimento…,Pessoas,Ativo,Singular,Não aplicável,Humana,Corpo,Membros,Mãos,Não aplicável,Legislar,Culturais,Ordem régia,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Não aplicável,Profano,Dom Duarte,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Regimento,Literal,Não aplicável,11,
820,Textual,Epistolografia,Carta de Bruges,XV,Pareçe me senhor,Dom Pedro,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Aconselhar,Religiosas,Entendimento,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Não aplicável,Profano,Dom Duarte,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,11,
821,Textual,Epistolografia,Carta de Bruges,XV,por autoridade do poderio que uos deus deu,Deus,Ativo,Singular,Masculino,Sobrenatural,Transcendental,Membros,Mãos,Não aplicável,Conceder,Religiosas,Vontade divina,Não aplicável,Bruges,51.2093° N,3.2247° E,XV,Não aplicável,Sagrado,Dom Duarte,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,11,
822,Textual,Epistolografia,Carta de Bruges,XV,"por autoridade do poderio que uos deus deu, uos tendes poder de dardes administração de muytas albergarias e capelas",Dom Duarte,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Investido de autoridade divina,Ordenar,Religiosas,Vontade divina,Não aplicável,Portugal,39.6945° N,8.1325° W,XV,Com o poderio dado por Deus,Sagrado,Albergarias e capelas,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,11,
